"tract","Name","Employment_Rate_rP_gP_p25"
24005450100,"Rosedale, MD",0.6411
24005430200,"Lansdowne - Baltimore Highlands, Lansdowne, MD",0.641
24005430104,"Lansdowne - Baltimore Highlands, Halethorpe, MD",0.6409
24005411308,"Nottingham, MD",0.6402
24510210200,"Pigtown, Baltimore, MD",0.6392
24005421200,"Dundalk, MD",0.6387
24510272007,"Fallstaff, Baltimore, MD",0.638
24025303206,"Bel Air, MD",0.6379
24510260604,"O'Donnell Heights, Baltimore, MD",0.6363
24003751103,"Glen Burnie, MD",0.6363
24510130600,"Hampden, Baltimore, MD",0.6355
24003731203,"Severna Park, MD",0.6341
24510120700,"Remington, Baltimore, MD",0.6338
24005430700,"Halethorpe, MD",0.6337
24510250500,"Curtis Bay, Baltimore, MD",0.6333
24005450200,"Essex, MD",0.6322
24005450300,"Essex, MD",0.6318
24005411410,"Parkville, MD",0.6309
24005490703,"Towson, MD",0.6305
24510140300,"Druid Heights, Baltimore, MD",0.6278
24005490603,"Baltimore, MD",0.6275
24510130803,"Medfield, Baltimore, MD",0.6273
24003731306,"Pasadena, MD",0.6269
24510120600,"Old Goucher, Baltimore, MD",0.6268
24005420200,"Dundalk, MD",0.6267
24005408400,"Cockeysville, MD",0.6263
24510060400,"Baltimore, MD",0.6251
24510260401,"Armistead Gardens, Baltimore, MD",0.6241
24510100200,"Baltimore, MD",0.622
24510190300,"Mount Clare, Baltimore, MD",0.6219
24510210100,"Pigtown, Baltimore, MD",0.6219
24003751600,"Annapolis, MD",0.6213
24510230300,"South Baltimore, Baltimore, MD",0.621
24005403803,"Pikesville, MD",0.6201
24027605103,"Highland, MD",0.6197
24025303900,"Bel Air, MD",0.6179
24005420303,"Dundalk, MD",0.6177
24510190200,"Pratt Monroe, Baltimore, MD",0.6177
24025303803,"Bel Air, MD",0.6136
24025301205,"Abingdon, MD",0.6132
24005403801,"Baltimore County, MD",0.6132
24510230100,"Baltimore, MD",0.6131
24027601201,"Elkridge, MD",0.6111
24005411404,"Parkville, MD",0.6105
24005421101,"Baltimore, MD",0.61
24003731204,"Pasadena, MD",0.6098
24025303102,"Churchville, MD",0.6087
24510272003,"Baltimore, MD",0.6074
24510020200,"Upper Fells Point, Baltimore, MD",0.6067
24005411101,"Kingsville, MD",0.6061
24003730700,"Severna Park, MD",0.6049
24005421102,"Dundalk, MD",0.6046
24510130804,"Hampden, Baltimore, MD",0.6043
24510240400,"Riverside Park, Baltimore, MD",0.6024
24025301204,"Abingdon, MD",0.6009
24510200300,"Bentalou-Smallwood, Baltimore, MD",0.5974
24025303700,"Bel Air, MD",0.5953
24027602100,"Ellicott City, MD",0.5907
24005451702,"Middle River, MD",0.5902
24003741000,"Severn, MD",0.5877
24003731308,"Pasadena, MD",0.5858
24510271300,"Roland Park, Baltimore, MD",0.5826
24005405000,"Upperco, MD",0.5813
24013514100,"Eldersburg, MD",0.5786
24003751700,"Crownsville, MD",0.5773
24033807200,"College Park, MD",0.5719
24510200500,"Mill Hill, Baltimore, MD",0.5698
24005408900,"Cockeysville, MD",0.5665
24005404600,"Reisterstown, MD",0.5648
24027601104,"Ellicott City, MD",0.563
24013505207,"Sykesville, MD",0.5595
24027606806,"Kings Contrivance, Laurel, MD",0.5531
24005401400,"Catonsville, MD",0.5472
24510240100,"Locust Point, Baltimore, MD",0.5417
24510250600,"Brooklyn, Baltimore, MD",0.5218
24003731004,"Annapolis, MD",0.5022
24027606701,"Kings Contrivance, Columbia, MD",0.4771
24027605504,"Clarksville, MD",0.4621
24005402202,"Baltimore County, MD",0.4401
24005408602,"Lutherville-Timonium, MD",0.4237
24005492500,"Baltimore, MD",
24005490605,"Towson, MD",
24005980200,"Lansdowne - Baltimore Highlands, Halethorpe, MD",
24510100300,"Penn - Fallsway, Baltimore, MD",
24003740400,"Jessup, MD",
24510271503,"Cross Keys, Baltimore, MD",
24003980000,"Linthicum Heights, MD",
