"tract","Name","Employment_Rate_rP_gP_p50"
24510260303,"Claremont - Freedom, Baltimore, MD",0.7193
24005452300,"Baltimore, MD",0.7191
24005490703,"Towson, MD",0.7191
24510160700,"Rosemont, Baltimore, MD",0.7176
24510272004,"Cheswolde, Baltimore, MD",0.7176
24005451500,"Middle River, MD",0.7171
24510200200,"Lexington, Baltimore, MD",0.7165
24510190100,"Franklin Square, Baltimore, MD",0.7164
24510160500,"Bridgeview-Greenlawn, Baltimore, MD",0.7164
24510130700,"Hampden, Baltimore, MD",0.7159
24005403202,"Gwynn Oak, Baltimore, MD",0.7155
24005421101,"Baltimore, MD",0.7151
24005492300,"Essex, MD",0.7105
24013514202,"Eldersburg, MD",0.7104
24510230300,"South Baltimore, Baltimore, MD",0.7101
24005421300,"Dundalk, MD",0.7094
24510250303,"Morrell Park, Baltimore, MD",0.7091
24005408900,"Cockeysville, MD",0.7079
24033807200,"College Park, MD",0.7077
24510180200,"Poppleton, Baltimore, MD",0.7071
24031703208,"Silver Spring, MD",0.7068
24027601104,"Ellicott City, MD",0.7067
24510180300,"Hollins Market, Baltimore, MD",0.706
24510080301,"Berea, Baltimore, MD",0.7054
24510250205,"Lakeland, Baltimore, MD",0.7045
24031701900,"Takoma Park, MD",0.704
24510160200,"Sandtown-Winchester, Baltimore, MD",0.7039
24005421200,"Dundalk, MD",0.7032
24510250500,"Curtis Bay, Baltimore, MD",0.7024
24510130200,"Reservoir Hill, Baltimore, MD",0.7015
24510240400,"Riverside Park, Baltimore, MD",0.6997
24510150100,"Sandtown-Winchester, Baltimore, MD",0.6987
24510210200,"Pigtown, Baltimore, MD",0.6986
24003741000,"Severn, MD",0.6983
24005421102,"Dundalk, MD",0.6979
24510060100,"Patterson Park, Baltimore, MD",0.6973
24005408602,"Lutherville-Timonium, MD",0.6964
24027606701,"Kings Contrivance, Columbia, MD",0.696
24031702402,"Silver Spring, MD",0.693
24510271102,"Mid-Charles, Baltimore, MD",0.6907
24510240100,"Locust Point, Baltimore, MD",0.6894
24510150300,"Coppin Heights, Baltimore, MD",0.6873
24510200600,"Baltimore, MD",0.6868
24510080800,"Broadway East, Baltimore, MD",0.6827
24005403702,"Pikesville, MD",0.6785
24510272006,"Glen, Baltimore, MD",0.6768
24510070400,"Gay Street, Baltimore, MD",0.6754
24510060400,"Baltimore, MD",0.6745
24510260401,"Armistead Gardens, Baltimore, MD",0.673
24005402202,"Baltimore County, MD",0.6724
24510272005,"Cross Country, Baltimore, MD",0.6709
24510120700,"Remington, Baltimore, MD",0.6707
24005420303,"Dundalk, MD",0.6683
24510160100,"Harlem Park, Baltimore, MD",0.6683
24510140200,"Upton, Baltimore, MD",0.6667
24510110100,"Downtown, Baltimore, MD",0.6655
24027605504,"Clarksville, MD",0.6655
24510260404,"Baltimore Highlands, Baltimore, MD",0.6638
24510130804,"Hampden, Baltimore, MD",0.6631
24510210100,"Pigtown, Baltimore, MD",0.6583
24510120600,"Old Goucher, Baltimore, MD",0.6577
24510200300,"Bentalou-Smallwood, Baltimore, MD",0.6534
24510240300,"Riverside, Baltimore, MD",0.6532
24510260604,"O'Donnell Heights, Baltimore, MD",0.6529
24510272003,"Baltimore, MD",0.6525
24510100200,"Baltimore, MD",0.6479
24510020200,"Upper Fells Point, Baltimore, MD",0.6448
24510272007,"Fallstaff, Baltimore, MD",0.6405
24510230100,"Baltimore, MD",0.6321
24510140300,"Druid Heights, Baltimore, MD",0.6188
24510200500,"Mill Hill, Baltimore, MD",0.6099
24510130100,"Reservoir Hill, Baltimore, MD",0.6099
24510190200,"Pratt Monroe, Baltimore, MD",0.6057
24510250600,"Brooklyn, Baltimore, MD",0.5228
24005492500,"Baltimore, MD",
24005490605,"Towson, MD",
24005980200,"Lansdowne - Baltimore Highlands, Halethorpe, MD",
24510100300,"Penn - Fallsway, Baltimore, MD",
24003740400,"Jessup, MD",
24003980000,"Linthicum Heights, MD",
